CU WBS #,CU,Unit Of Measure,Description,Compatible Unit Group,Install Hours,Removal Hours,Transfer Hours,Install Price,Removal Price,Transfer Price
CU-2938,SLT-250-S-F-120-YK-GR,EA,"SLT,250,Sodm,Flood,120,YoKe,Gry",LT,0.5280,0.3680,0.8000,$76.75,$54.35,$128.82
CU-2939,SLT-250-S-S-120-SF-BZ,EA,"SLT,250,Sodm,Shoebox,120,SlipFit,BrnZ",LT,0.4000,0.2720,0.6560,$76.75,$54.35,$128.82
CU-2940,SLT-250-SFMSG,EA,"250W Multi-Volt Sodm Fldlgt, Slipfit, Gr",LT,0.5280,0.3680,0.8000,$76.75,$54.35,$128.82
CU-2941,SLT-250-SFSG,EA,"250W 120V Sodium Floodligt, Slip-fit, Gr",LT,0.5280,0.3680,0.8000,$76.75,$54.35,$128.82
CU-2942,SLT-250-SFYG,EA,"250W 120V Sodium Floodligt, Yoke, Grey",LT,0.5280,0.3680,0.8000,$76.75,$54.35,$128.82
CU-2943,SLT-250-SOPP,EA,"SLT,250,Sodm,Open,120,SlipFit,pkg, Pbkt",LT,0.3680,0.2400,0.5920,$76.75,$54.35,$128.82
CU-2944,SLT-250-SPBTM,EA,"250W Sodium PostTop, Blk,Trad,Multi-Tap",LT,0.3680,0.2400,0.5920,$76.75,$54.35,$128.82
CU-2945,SLT-250-SR,EA,250W 120V Sodium Roadway Refractor,LT,0.4000,0.2720,0.6560,$76.75,$54.35,$128.82
CU-2946,SLT-250-SR4,EA,250W 480V Sodium Roadway Refractor,LT,0.4000,0.2720,0.6560,$76.75,$54.35,$128.82
CU-2947,SLT-250-SRC,EA,250W 120V Sodium Roadway Cutoff Refracto,LT,0.4000,0.2720,0.6560,$76.75,$54.35,$128.82
CU-2948,SLT-250-SRC4,EA,250W 480V Sodium Roadway Cutoff Refracto,LT,0.4000,0.2720,0.6560,$76.75,$54.35,$128.82
CU-2949,SLT-250-SRCM,EA,250W Multi-Volt Sodium Roadway Cutoff Re,LT,0.4000,0.2720,0.6560,$76.75,$54.35,$128.82
CU-2950,SLT-250-SRM,EA,250W Multi-Volt Sodium Roadway Refractor,LT,0.4000,0.2720,0.6560,$76.75,$54.35,$128.82
CU-2951,SLT-250-SSMAG,EA,"250W Multi-Volt Sodium Shoebox, Arm,Grey",LT,0.4000,0.2720,0.6560,$76.75,$54.35,$128.82
CU-2952,SLT-250-SSSZ,EA,"250W 120V Sodium Shoebox, Slip-fit, Brz",LT,0.4000,0.2720,0.6560,$76.75,$54.35,$128.82
CU-2953,SLT-400-HFMSGL,EA,"400W MultiVolt MH Fldligt,Slipfit,Gr,Pul",LT,0.5280,0.3680,0.8000,$76.75,$54.35,$128.82
CU-2954,SLT-400-HFSG,EA,"400W 120V Halide Floodligt,Slip-fit,Grey",LT,0.5280,0.3680,0.8000,$76.75,$54.35,$128.82
CU-2955,SLT-400-HFSZ,EA,"400W 120V Halide Floodligt, Slipfit, Brz",LT,0.5280,0.3680,0.8000,$76.75,$54.35,$128.82
CU-2956,SLT-400-HFSZL,EA,"400W 120V MH Floodligt,Slipfit,Brz,Pulse",LT,0.5280,0.3680,0.8000,$76.75,$54.35,$128.82
CU-2957,SLT-400-HFYGL,EA,"400W 120V MH Floodligt,Yoke,Grey,Pulse",LT,0.5280,0.3680,0.8000,$76.75,$54.35,$128.82
CU-2958,SLT-400-HRM,EA,400W Multi-Volt Halide Roadway Refractor,LT,0.4000,0.2720,0.6560,$76.75,$54.35,$128.82
CU-2959,SLT-400-HRML,EA,"400W Multi-Volt MH Roadway Refractor,Pul",LT,0.4000,0.2720,0.6560,$76.75,$54.35,$128.82
CU-2960,SLT-400-HRSG4L,EA,"400W 480V MH Roadway Slipfit Gray, Pulse",LT,0.4000,0.2720,0.6560,$76.75,$54.35,$128.82
CU-2961,SLT-400-HRSGL,EA,"400W 120V MH Roadway Slipfit Gray, Pulse",LT,0.4000,0.2720,0.6560,$76.75,$54.35,$128.82
CU-2962,SLT-400-HSMAGL,EA,"400W Multi-Volt MH Shoebox,Arm,Gre,Pulse",LT,0.4000,0.2720,0.6560,$76.75,$54.35,$128.82
CU-2963,SLT-400-HSSZL,EA,"400W 120V MH Shoebox,Slip-fit,Brz,Pulse",LT,0.4000,0.2720,0.6560,$76.75,$54.35,$128.82
CU-2964,SLT-400-S-F-120-YK-GR,EA,"SLT,400,Sodm,Flood,120,YoKe,Gry",LT,0.5280,0.3680,0.8000,$76.75,$54.35,$128.82
CU-2965,SLT-400-S-I-480-SF-GR,EA,"SLT,400,Sodm,interstat,480,SlipFit,Gry",LT,0.4000,0.2720,0.6560,$76.75,$54.35,$128.82
CU-2966,SLT-400-S-I-M-SF-GR,EA,"SLT,400,Sodm,interstat,Mult,SlipFit,Gry",LT,0.4000,0.2720,0.6560,$76.75,$54.35,$128.82
CU-2967,SLT-400-S-S-120-SF-BZ,EA,"SLT,400,Sodm,Shoebox,120,SlipFit,BrnZ",LT,0.4000,0.2720,0.6560,$76.75,$54.35,$128.82
CU-2968,SLT-400-SFMSG,EA,"400W Multi-Volt Sodm Fldligt, Slipfit,Gr",LT,0.5280,0.3680,0.8000,$76.75,$54.35,$128.82
CU-2969,SLT-400-SFSG,EA,"400W 120V Sodium Floodligt, Slip-fit, Gr",LT,0.5280,0.3680,0.8000,$76.75,$54.35,$128.82
CU-2970,SLT-400-SFSZ,EA,"400W 120V Sodium Floodligt, Slipfit, Brz",LT,0.5280,0.3680,0.8000,$76.75,$54.35,$128.82
CU-2971,SLT-400-SFYG,EA,"400W 120V Sodium Floodligt, Yoke, Grey",LT,0.5280,0.3680,0.8000,$76.75,$54.35,$128.82
CU-2972,SLT-400-SR,EA,400W 120V Sodium Roadway Refractor,LT,0.4000,0.2720,0.6560,$76.75,$54.35,$128.82
CU-2973,SLT-400-SR4,EA,400W 480V Sodium Roadway Refractor,LT,0.4000,0.2720,0.6560,$76.75,$54.35,$128.82
CU-2974,SLT-400-SRC,EA,400W 120V Sodium Roadway Cutoff Refracto,LT,0.4000,0.2720,0.6560,$76.75,$54.35,$128.82
CU-2975,SLT-400-SRM,EA,400W Multi-Volt Sodium Roadway Refractor,LT,0.4000,0.2720,0.6560,$76.75,$54.35,$128.82
CU-2976,SLT-400-SSMAG,EA,"400W Multi-Volt Sodium Shoebox, Arm,Grey",LT,0.4000,0.2720,0.6560,$76.75,$54.35,$128.82
CU-2977,SLT-400-SSSZ,EA,"400W 120V Sodium Shoebox, Slip-fit, Brz",LT,0.4000,0.2720,0.6560,$76.75,$54.35,$128.82
CU-2978,SLT-70-SOH,EA,"SLT,70,Sodm,Open,120,SlipFit, hd",LT,0.3680,0.2400,0.5920,$76.75,$54.35,$128.82
CU-2979,SLT-70-SOP,EA,"SLT,70,Sodm,Open,120,SlipFit, pkg",LT,0.3680,0.2400,0.5920,$76.75,$54.35,$128.82
CU-2980,SLT-70-SPBT,EA,"70W 120V Sodium Post-Top,Blk,Traditional",LT,0.3680,0.2400,0.5920,$76.75,$54.35,$128.82
CU-2981,SLT-70-SR,EA,70W 120V Sodium Roadway Refractor,LT,0.3680,0.2400,0.5920,$76.75,$54.35,$128.82
CU-2982,SLT-LED-HM-4K-T5-100L,EA,"100,000L,LED,Type5,HighMast,4K",LT,0.4000,0.2720,0.6560,$76.75,$54.35,$128.82
CU-2983,SLT-LED-MG4K-T2-16L-SF,EA,"16000L,LED,Type2,4K,Mongoose,Slipfit",LT,0.4000,0.2720,0.6560,$76.75,$54.35,$128.82
CU-2984,SLT-LED-MG4K-T2-16L-SF-B,EA,"16000L,LED,Type2,4K,Mongoose,Slipfit,Blk",LT,0.4000,0.2720,0.6560,$76.75,$54.35,$128.82
CU-2985,SLT-LED-MG4K-T2-34L-SF,EA,"34000L,LED,Type2,4K,Mongoose,Slipfit",LT,0.4000,0.2720,0.6560,$76.75,$54.35,$128.82
CU-2986,SLT-LED-MG4K-T2-34L-SF-B,EA,"34000L,LED,Type2,4K,Mongoose,Slipfit,Blk",LT,0.4000,0.2720,0.6560,$76.75,$54.35,$128.82
CU-2987,SLT-LED-PTAR-T3-6L-SF-B,EA,"6000L,LED,Type3,PostTop,Arlington,Black",LT,0.3680,0.2400,0.5920,$76.75,$54.35,$128.82
CU-2988,SLT-LED-PTCA-T3-5L-SF,EA,"5000L, LED, Type3,PostTop,Carriage Style",LT,0.3680,0.2400,0.5920,$76.75,$54.35,$128.82
CU-2989,SLT-LED-PTCA-T3-7L-SF,EA,"7000L,LED,Type5,PostTop,Carriage Style",LT,0.3680,0.2400,0.5920,$76.75,$54.35,$128.82
CU-2990,SLT-LED-PTCA-T3-9L-SF,EA,"9000L, LED, Type3,PostTop,Carriage Style",LT,0.3680,0.2400,0.5920,$76.75,$54.35,$128.82
CU-2991,SLT-LED-PTCA-T5-5L-SF,EA,"5000L, LED, Type5,PostTop,Carriage Style",LT,0.3680,0.2400,0.5920,$76.75,$54.35,$128.82
CU-2992,SLT-LED-PTCA-T5-7L-SF,EA,"7000L,LED,Type5,PostTop,Carriage Style",LT,0.3680,0.2400,0.5920,$76.75,$54.35,$128.82
CU-2993,SLT-LED-PTCO-T5-5L-SF,EA,"5000L LED, Type 5 ,Post Top,Contemporary",LT,0.3680,0.2400,0.5920,$76.75,$54.35,$128.82
CU-2994,SLT-LED-PTCO-T5-5L-SF-B,EA,"5000L LED,Type5,PostTopContemporary, Blk",LT,0.3680,0.2400,0.5920,$76.75,$54.35,$128.82
CU-2995,SLT-LED-PTCO-T5-8L-SF,EA,"8000L,LED,Type5,PostTopContemporary,SF",LT,0.3680,0.2400,0.5920,$76.75,$54.35,$128.82
CU-2996,SLT-LED-PTCO4-T3-5L-SF-B,EA,"5000L,LED480V,Type3PostTopContemp,SF,Blk",LT,0.3680,0.2400,0.5920,$76.75,$54.35,$128.82
CU-2997,SLT-LED-PTD1-T3-8L-SF,EA,"8300L LED, Type 3, Decorative Post Top",LT,0.4000,0.2720,0.6560,$76.75,$54.35,$128.82
CU-2998,SLT-LED-PTD2-T5-8L-SF,EA,"8300L LED, Type 5, Decorative Post Top",LT,0.4000,0.2720,0.6560,$76.75,$54.35,$128.82
CU-2999,SLT-LED-PTGV-4K-T3-8L-SF,EA,"8000L,LED,Type3,PostTopGranville,4K,SF",LT,0.4000,0.2720,0.6560,$76.75,$54.35,$128.82
CU-3000,SLT-LED-PTGV4K-T3-5L-SF-B,EA,"5000L,LED,T3,PostTopGranville4K,SF,Black",LT,N/A,N/A,N/A,$76.75,$54.35,$128.82
CU-3001,SLT-LED-PTGV4K-T3-5L-SF-G,EA,"5000L,LED,T3,PostTopGranville4K,SF,Gold",LT,N/A,N/A,N/A,$76.75,$54.35,$128.82
CU-3002,SLT-LED-PTGV4K-T3-8L-SF-B,EA,"8000L,LED,T3,PostTopGranville4K,SF,Black",LT,N/A,N/A,N/A,$76.75,$54.35,$128.82
CU-3003,SLT-LED-PTGV4K-T3-8L-SF-G,EA,"8000L,LED,T3,PostTopGranville4K,SF,Gold",LT,N/A,N/A,N/A,$76.75,$54.35,$128.82
CU-3004,SLT-LED-PTTA-T3-9L-SF-B,EA,"9000L,LED,Type3,PostTop,Taft Style,Black",LT,0.3680,0.2400,0.5920,$76.75,$54.35,$128.82
CU-3005,SLT-LED-PTTR-3K-T3-4L-SF,EA,"4000L,LED,Type3,3K,PostTop,Tradi,Slipfit",LT,0.3680,0.2400,0.5920,$76.75,$54.35,$128.82
CU-3006,SLT-LED-PTTR-T3-5L-SF,EA,"5000L, LED, Type3, PostTop, Traditional",LT,0.3680,0.2400,0.5920,$76.75,$54.35,$128.82
CU-3007,SLT-LED-PTTR-T3-6L-SF,EA,"7000L LED, Type 3, Post Top, Traditional",LT,0.3680,0.2400,0.5920,$76.75,$54.35,$128.82
CU-3008,SLT-LED-PTTR-T3-7L-SF,EA,"7000L,LED,Type3,PostTop,Traditional",LT,N/A,N/A,N/A,$76.75,$54.35,$128.82
CU-3009,SLT-LED-PTTR-T3-8L-SF,EA,"8000L, LED, Type3, PostTop, Traditional",LT,0.3680,0.2400,0.5920,$76.75,$54.35,$128.82
CU-3010,SLT-LED-PTTR-T5-5L-SF,EA,"5000L, LED,Type5, Post Top, Traditional",LT,0.3680,0.2400,0.5920,$76.75,$54.35,$128.82
CU-3011,SLT-LED-PTTR-T5-7L-SF,EA,"7000L,LED,Type5,PostTop,Traditional",LT,N/A,N/A,N/A,$76.75,$54.35,$128.82
CU-3012,SLT-LED-PTWA-T3-L7-SF-B,EA,"7000L,LED,Type3,PostTop,Washington, BLK",LT,0.3680,0.2400,0.5920,$76.75,$54.35,$128.82
CU-3013,SLT-LED-PTWA4KT3-11L-SF-B,EA,"11000L,LED,PostTopWash4KType3,SlipFt,Blk",LT,N/A,N/A,N/A,$76.75,$54.35,$128.82
CU-3014,SLT-LED-PTWA4KT3-16L-SF-B,EA,"16000L,LED,PostTopWash4KType3,SlipFt,Blk",LT,N/A,N/A,N/A,$76.75,$54.35,$128.82
CU-3015,SLT-LED-RW-2.7K-T2-5L-SF,EA,"5000L,LED,Type2,2.7K,RoadWay,Slipfit",LT,N/A,N/A,N/A,$76.75,$54.35,$128.82
CU-3016,SLT-LED-RW-2.7K-T3-15L-SF,EA,"15000L,LED,Type3, 2.7K,RoadWay,Slipfit",LT,N/A,N/A,N/A,$76.75,$54.35,$128.82
CU-3017,SLT-LED-RW-2.7K-T3-8L-SF,EA,"8000L,LED,Type3, 2.7K,Roadway,Slipfit",LT,N/A,N/A,N/A,$76.75,$54.35,$128.82
CU-3018,SLT-LED-RW-3K-T2-24L-SF,EA,"24000L,LED,Type2,3K,Roadway,Slipfit",LT,0.4000,0.2720,0.6560,$76.75,$54.35,$128.82
CU-3019,SLT-LED-RW-3K-T2-5L-SF,EA,"5000L,LED,Type2,3K,Roadway,Slipfit",LT,0.4000,0.2720,0.6560,$76.75,$54.35,$128.82
CU-3020,SLT-LED-RW-3K-T3-14L-SF,EA,"14000L,LED,Type3,3K,Roadway,Slipfit",LT,0.4000,0.2720,0.6560,$76.75,$54.35,$128.82
CU-3021,SLT-LED-RW-3K-T3-8L-SF,EA,"8000L,LED,Type3,3K,Roadway,Slipfit",LT,0.4000,0.2720,0.6560,$76.75,$54.35,$128.82
CU-3022,SLT-LED-RW-4K-T3-10L-SF,EA,"10000L, LED,Type3, 4K,Roadway, SlipFit",LT,0.4000,0.2720,0.6560,$76.75,$54.35,$128.82
CU-3023,SLT-LED-RW-T2-23L-SF,EA,"23kL LED, Type 2, Roadway",LT,0.4000,0.2720,0.6560,$76.75,$54.35,$128.82
CU-3024,SLT-LED-RW-T2-4L-SF,EA,"4800L LED, Type 2, Roadway",LT,0.4000,0.2720,0.6560,$76.75,$54.35,$128.82
CU-3025,SLT-LED-RW-T3-14L-SF,EA,"14kL LED, Type 3, Roadway",LT,0.4000,0.2720,0.6560,$76.75,$54.35,$128.82
CU-3026,SLT-LED-RW-T3-14L-SF-B,EA,"14000L, LED, Type3, Roadway,Slipfit,BLK",LT,0.4000,0.2720,0.6560,$76.75,$54.35,$128.82
CU-3027,SLT-LED-RW-T3-23L-SF-B,EA,"23000L, LED, Type3, Roadway,Slipfit,BLK",LT,0.4000,0.2720,0.6560,$76.75,$54.35,$128.82
CU-3028,SLT-LED-RW-T3-8L-SF,EA,"8500L LED, Type 3, Roadway",LT,0.4000,0.2720,0.6560,$76.75,$54.35,$128.82
CU-3029,SLT-LED-RW-T3-8L-SF-B,EA,"8000L, LED, Type3, Roadway,Slipfit,Blk",LT,0.4000,0.2720,0.6560,$76.75,$54.35,$128.82
CU-3030,SLT-LED-RW4-4K-T3-18L-SF,EA,"18000L,LED,480V,Type3,4K,Roadway,SF",LT,0.4000,0.2720,0.6560,$76.75,$54.35,$128.82
CU-3031,SLT-LED-SH-T3-16L-SF-BZ,EA,"16000L,LED,Type3,Shoebox,SlipFit,Bronze",LT,0.4000,0.2720,0.6560,$76.75,$54.35,$128.82
CU-3032,SLT-LED-SH-T3-20L-SF-BZ,EA,"20000L,LED,Type3,Shoebox,SlipFit,Bronze",LT,0.4000,0.2720,0.6560,$76.75,$54.35,$128.82
CU-3033,SLT-LED-SH-T3-8L-SF-BZ,EA,"8000L,LED,Type3,Shoebox,SlipFit,Bronze",LT,0.4000,0.2720,0.6560,$76.75,$54.35,$128.82
CU-3034,SLT-LED-TD-4K-T4-11L-PM-B,EA,"11000L,LED,Type4,TearDrop,4K,PendMnt,Blk",LT,N/A,N/A,N/A,$76.75,$54.35,$128.82
CU-3035,SLT-LED-TD-4K-T4-28L-PM-B,EA,"28000L,LED,Type4,TearDrop,4K,PendMnt,Blk",LT,N/A,N/A,N/A,$76.75,$54.35,$128.82
CU-3036,SLT-LED-WAEN4KT3-11L-RKIT,EA,"11000L,LED,WashEnhancd4KTyp3,RetrofitKit",LT,N/A,N/A,N/A,$76.75,$54.35,$128.82
CU-3037,SLT-LED-WAEN4KT3-16L-RKIT,EA,"16000L,LED,WashEnhancd4KTyp3,RetrofitKit",LT,N/A,N/A,N/A,$76.75,$54.35,$128.82
CU-3038,SLT-PTGV-4K-T3-8L-SF,EA,"8000L,LED,Type3,PostTopGranville,4K,SF",LT,N/A,N/A,N/A,$76.75,$54.35,$128.82
CU-3039,STL-100-SFMSG,EA,"100W,HPS,Fld,Slip-Fit,Multi-Volt,Gray",LT,N/A,N/A,N/A,$76.75,$54.35,$128.82
CU-3040,SVC-10-QD-ACS-CM,EA,"SVC,1/0,Quad,ACSR,Comm",SVC-S,1.7600,0.3200,0.8640,$256.12,$48.07,$195.83
CU-3041,SVC-10-QD-ALA-CC,EA,"SVC,1/0,Quad,Alum/Aly Neut,Corr/Comm",SVC-S,1.7600,0.3200,0.8640,$256.12,$48.07,$195.83
CU-3042,SVC-10-TP-AAA-CM,EA,"SVC,1/0,Trip,All Alum,Comm",SVC-S,1.7600,0.3200,0.8640,$256.12,$48.07,$195.83
CU-3043,SVC-10-TP-AAA-RS,EA,"SVC,1/0,Trip,All Alum,Res",SVC-S,1.7600,0.3200,0.8640,$256.12,$48.07,$195.83
CU-3044,SVC-10-TP-AAL-CM,EA,"SVC,1/0,Trip,All Alum,Comm",SVC-S,1.7600,0.3200,0.8640,$256.12,$48.07,$195.83
CU-3045,SVC-10-TP-AAL-RS,EA,"SVC,1/0,Trip,All Alum,Res",SVC-S,1.7600,0.3200,0.8640,$256.12,$48.07,$195.83
CU-3046,SVC-10-TP-ALA-CC,EA,"SVC,1/0,Trip,Alum/Aly Neut,Corr/Comm",SVC-S,1.7600,0.3200,0.8640,$256.12,$48.07,$195.83
CU-3047,SVC-10-TP-ALA-CR,EA,"SVC,1/0,Trip,Alum/Aly Neut,Corr/Res",SVC-S,1.7600,0.3200,0.8640,$256.12,$48.07,$195.83
CU-3048,SVC-1000-QD-LCU-CM,EA,"SVC,1000,Quad,Lash Copper,Comm",SVC-QDL,2.7200,1.2000,0.8640,$371.52,$161.46,$126.09
CU-3049,SVC-2-QD-AAL-CM,EA,"SVC,#2 AWG,Quad,All Alum,Comm",SVC-S,0.8960,0.1760,0.3040,$256.12,$48.07,$195.83
CU-3050,SVC-2-QD-ALA-CC,EA,"SVC,#2 AWG,Quad,Alum/Aly Neut,Corr/Comm",SVC-S,0.8960,0.1760,0.3040,$256.12,$48.07,$195.83
CU-3051,SVC-2-TP-AAA-CM,EA,"SVC,#2 AWG ,Trip,Alum/Alloy Neut,Comm",SVC-S,0.8320,0.1600,0.3040,$256.12,$48.07,$195.83
CU-3052,SVC-2-TP-AAA-RS,EA,"SVC, #2 AWG ,Trip,Alum/Alloy Neut,RS",SVC-S,0.8320,0.1600,0.3040,$256.12,$48.07,$195.83
CU-3053,SVC-2-TP-AAL-CM,EA,"SVC,#2 AWG,Trip,All Alum,Comm",SVC-S,0.8320,0.1600,0.3040,$256.12,$48.07,$195.83
CU-3054,SVC-2-TP-AAL-RS,EA,"SVC,#2 AWG,Trip,All Alum,Res",SVC-S,0.8320,0.1600,0.3040,$256.12,$48.07,$195.83
CU-3055,SVC-2-TP-ALA-CC,EA,"SVC,#2 AWG,Trip,Alum/Aly Neut,Corr/Comm",SVC-S,0.8320,0.1600,0.3040,$256.12,$48.07,$195.83
CU-3056,SVC-2-TP-ALA-CM,EA,"SVC,#2 AWG,Trip,Alum/Aly Neut,Comm",SVC-S,0.8320,0.1600,0.3040,$256.12,$48.07,$195.83
CU-3057,SVC-2-TP-ALA-CR,EA,"SVC,#2 AWG,Trip,Alum/Aly Neut,Corr/Res",SVC-S,0.8320,0.1600,0.3040,$256.12,$48.07,$195.83
CU-3058,SVC-2-TP-ALA-RS,EA,"SVC,#2 AWG,Trip,Alum/Aly Neut,Res",SVC-S,0.8320,0.1600,0.3040,$256.12,$48.07,$195.83
CU-3059,SVC-2-TP-CUS-CC,EA,"SVC,#2 AWG,Trip,Copper Str,Corr/Comm",SVC-S,0.8320,0.1600,0.3040,$256.12,$48.07,$195.83
CU-3060,SVC-2-TP-CUS-CR,EA,"SVC,#2 AWG,Trip,Copper Str,Corr/Res",SVC-S,0.8320,0.1600,0.3040,$256.12,$48.07,$195.83
CU-3061,SVC-20-QD-ALA-CM,EA,"SVC,2/0,Quad,Alum/Aly Neut,Comm",SVC-S,1.8560,0.3360,0.8640,$256.12,$48.07,$195.83
CU-3062,SVC-336-QD-ACS-CM,EA,"SVC,336,Quad,ACSR Neut,Comm",SVC-L,1.9520,0.3360,0.8640,$299.30,$84.11,$116.64
CU-3063,SVC-336-QD-ACS-PC,EA,"SVC,336,Quad,ACSR Neut,Paral Comm",SVC-L,1.9520,0.3360,0.8640,$299.30,$84.11,$116.64
CU-3064,SVC-336-QD-ALA-CM,EA,"SVC,336,Quad,Alum/Aly Neut,Comm",SVC-L,1.9520,0.3360,0.8640,$299.30,$84.11,$116.64
CU-3065,SVC-336-QD-ALA-PC,EA,"SVC,336,Quad,Alum/Aly Neut,Paral Comm",SVC-L,1.9520,0.3360,0.8640,$299.30,$84.11,$116.64
CU-3066,SVC-336-QD-LAL-CM,EA,"SVC,336,Quad,Lash Alum,Comm",SVC-L,2.6880,1.2000,0.8640,$299.30,$84.11,$116.64
CU-3067,SVC-336-QD-LAL-PC,EA,"SVC,336,Quad,Lash Alum,Paral Comm",SVC-L,2.6880,1.2000,0.8640,$299.30,$84.11,$116.64
CU-3068,SVC-336-TP-LAL-CM,EA,"SVC,336,Trip,Lash Alum,Comm",SVC-L,2.5600,1.1840,0.8640,$299.30,$84.11,$116.64
CU-3069,SVC-4-TP-AAL-CM,EA,"SVC,#4 AWG,Trip,All Alum,Comm",SVC-S,0.8320,0.1600,0.3040,$256.12,$48.07,$195.83
CU-3070,SVC-4-TP-AAL-RS,EA,"SVC,#4 AWG,Trip,All Alum,Res",SVC-S,0.8320,0.1600,0.3040,$256.12,$48.07,$195.83
CU-3071,SVC-40-QD-ALA-CC,EA,"SVC,4/0,Quad,Alum/Aly Neut,Corr/Comm",SVC-S,1.7600,0.3200,0.8640,$256.12,$48.07,$195.83
CU-3072,SVC-40-QD-ALA-CM,EA,"SVC,4/0,Quad,Alum/Aly Neut,Comm",SVC-S,1.8560,0.3360,0.8640,$256.12,$48.07,$195.83
CU-3073,SVC-40-QD-ALA-PC,EA,"SVC,4/0,Quad,Alum/Aly Neut,Paral Comm",SVC-S,1.8560,0.3360,0.8640,$256.12,$48.07,$195.83
CU-3074,SVC-40-TP-ALA-CC,EA,"SVC,4/0,Trip,Alum/Aly Neut,Corr/Comm",SVC-S,1.7600,0.3200,0.8640,$256.12,$48.07,$195.83
CU-3075,SVC-40-TP-ALA-CM,EA,"SVC,4/0,Trip,Alum/Aly Neut,Comm",SVC-S,1.7600,0.3200,0.8640,$256.12,$48.07,$195.83
CU-3076,SVC-40-TP-ALA-CR,EA,"SVC,4/0,Trip,Alum/Aly Neut,Corr/Res",SVC-S,1.7600,0.3200,0.8640,$256.12,$48.07,$195.83
CU-3077,SVC-40-TP-ALA-PC,EA,"SVC,4/0,Trip,Alum/Aly Neut,Paral Comm",SVC-S,1.7600,0.3200,0.8640,$256.12,$48.07,$195.83
CU-3078,SVC-40-TP-ALA-RS,EA,"SVC,4/0,Trip,Alum/Aly Neut,Res",SVC-S,1.7600,0.3200,0.8640,$256.12,$48.07,$195.83
CU-3079,SVC-500-QD-LCU-CM,EA,"SVC,500,Quad,Lash Copper,Comm",SVC-QDL,2.6880,1.2000,0.8640,$371.52,$161.46,$126.09
CU-3080,SVC-500-QD-LCU-PC,EA,"SVC,500,Quad,Lash Copper,Paral Comm",SVC-QDL,3.4880,1.2000,1.8400,$371.52,$161.46,$126.09
CU-3081,SVC-500-TP-LCU-CM,EA,"SVC,500,Trip,Lash Copper,Comm",SVC-QDL,2.5600,1.1840,0.8640,$371.52,$161.46,$126.09
CU-3082,SVC-750-QD-ALA-PC,EA,"SVC,750,Quad,Alum/Aly Neut,Paral Comm",SVC-QDL,2.7200,1.2000,0.8640,$371.52,$161.46,$126.09
CU-3083,SVC-750-QD-LAL-CM,EA,"SVC,750,Quad,Lash Alum,Comm",SVC-QDL,2.7200,1.2000,0.8640,$371.52,$161.46,$126.09
CU-3084,SVC-750-QD-LAL-PC,EA,"SVC,750,Quad,Lash Alum,Paral Comm",SVC-QDL,2.7200,1.2000,0.8640,$371.52,$161.46,$126.09
CU-3085,SVC-750-QD-LCU-CM,EA,"SVC,750,Quad,Lash Copper,Comm",SVC-QDL,2.7200,1.2000,0.8640,$371.52,$161.46,$126.09
CU-3086,SVC-750-TP-ALA-PC,EA,"SVC,750,Trip,Alum/Aly Neut,Paral Comm",SVC-QDL,2.5920,1.1840,0.8640,$371.52,$161.46,$126.09
CU-3087,SVC-750-TP-LAL-CM,EA,"SVC,750,Trip,Lash Alum,Comm",SVC-QDL,2.5920,1.1840,0.8640,$371.52,$161.46,$126.09
CU-3088,SVC-VA,EA,SVC-Virtual Asset Capitalization,MO,0.0000,0.0000,0.0000,$0.00,$0.00,$0.00
CU-3089,SVD-3-CV,EA,"SVD,3 inch,Clevis",SAA,0.1440,0.0800,0.2080,$55.18,$17.20,$46.72
CU-3090,SVD-3-CV-C,EA,"SVD,3 inch,Clevis,Corr",SAA,0.1440,0.0800,0.2080,$55.18,$17.20,$46.72
CU-3091,SVD-3-WEATHERHEAD-PVC,EA,"SVD,3"" PVC Weatherhead",MO,0.0000,0.0000,0.0000,$0.00,$0.00,$0.00
CU-3092,SVD-4-CV,EA,"SVD,4 inch,Clevis",SAA,0.1440,0.0800,0.2080,$55.18,$17.20,$46.72
CU-3093,SVD-4-CV-C,EA,"SVD,4 inch,Clevis,Corr",SAA,0.1440,0.0800,0.2080,$55.18,$17.20,$46.72
CU-3094,SVD-4-WEATHERHEAD-PVC,EA,"SVD,4"" PVC Weatherhead",MO,0.0000,0.0000,0.0000,$0.00,$0.00,$0.00
CU-3095,SVD-DE-10,EA,"SVD,Dead End,1/0",DEC,0.2720,0.1600,0.4000,$286.25,$95.15,$72.64
CU-3096,SVD-DE-20C,EA,"SVD,Dead End,2/0 Cu",DEC,0.2720,0.1600,0.4000,$286.25,$95.15,$72.64
CU-3097,SVD-DE-336,EA,"SVD,Dead End,336",DEC,0.2720,0.1600,0.4000,$286.25,$95.15,$72.64
CU-3098,SVD-DE-40,EA,"SVD,Dead End,4/0",DEC,0.2720,0.1600,0.4000,$286.25,$95.15,$72.64
CU-3099,SVD-DE-500C,EA,"SVD,Dead End,500Cu",DEC,0.2720,0.1600,0.4000,$286.25,$95.15,$72.64
CU-3100,SVD-DI-2,EA,"SVD,Dead End ""I"" Bolt",SAA,0.1440,0.0800,0.2080,$55.18,$17.20,$46.72
CU-3101,SVD-DI-2-C,EA,"SVD,Dead End I Bolt,2,Corr",SAA,0.2720,0.1600,0.4000,$55.18,$17.20,$46.72
